# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.000294423   	T             	7.711092e+02	(3.650000e-05 9.950000e-05 5.000000e-07)	19	8.693105e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0003044184  	T             	7.711016e+02	(3.750000e-05 9.950000e-05 5.000000e-07)	19	8.769357e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0003144139  	T             	7.710930e+02	(3.750000e-05 9.950000e-05 5.000000e-07)	19	8.854105e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0003244093  	T             	7.710874e+02	(3.750000e-05 9.950000e-05 5.000000e-07)	19	8.948724e+02	(2.050000e-05 5.000000e-07 5.000000e-07)	16
0.0003344048  	T             	7.710821e+02	(3.750000e-05 9.850000e-05 5.000000e-07)	19	9.055186e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.0003444002  	T             	7.710764e+02	(3.850000e-05 9.850000e-05 5.000000e-07)	19	9.174525e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.0003543957  	T             	7.710705e+02	(3.850000e-05 9.850000e-05 5.000000e-07)	19	9.307045e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.0003643911  	T             	7.710671e+02	(3.850000e-05 9.850000e-05 5.000000e-07)	19	9.451829e+02	(2.050000e-05 1.500000e-06 5.000000e-07)	16
0.0003743866  	T             	7.710652e+02	(3.950000e-05 9.850000e-05 5.000000e-07)	19	9.608416e+02	(2.050000e-05 2.500000e-06 5.000000e-07)	16
0.000384382   	T             	7.710617e+02	(3.950000e-05 9.850000e-05 5.000000e-07)	19	9.773658e+02	(2.050000e-05 2.500000e-06 5.000000e-07)	16
0.0003943775  	T             	7.710599e+02	(3.950000e-05 9.750000e-05 5.000000e-07)	19	9.939957e+02	(2.050000e-05 2.500000e-06 5.000000e-07)	16
