# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.009900605   	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.159653e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.01          	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.164005e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0101        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.168329e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0102        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.172600e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0103        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.176819e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0104        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.180987e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0105        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.185106e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0106        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.189177e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0107        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.193202e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0108        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.197181e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0109        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.201116e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.011         	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.205008e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0111        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.208858e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0112        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.212667e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0113        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.216436e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0114        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.220167e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0115        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.223860e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0116        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.227516e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0117        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.231136e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0118        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.234722e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0119        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.238273e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.012         	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.241791e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0121        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.245276e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0122        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.248730e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0123        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.252153e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0124        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.255545e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0125        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.258909e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0126        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.262243e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0127        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.265550e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0128        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.268829e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0129        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.272081e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.013         	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.275308e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0131        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.278509e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0132        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.281685e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0133        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.284837e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0134        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.287965e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0135        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.291070e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
0.0136        	T             	7.730000e+02	(0.000000e+00 5.000000e-07 5.000000e-07)	0	1.294152e+03	(1.005000e-04 3.050000e-05 5.000000e-07)	1
